benign.location_y,forward.location_y,reverse.location_y
24.79871368408203,24.540700912475586,24.422582626342773
24.799551010131836,24.540863037109375,24.42241668701172
24.801294326782227,24.54097557067871,24.422199249267578
24.802318572998047,24.541067123413086,24.422067642211914
24.803449630737305,24.541162490844727,24.42193031311035
24.80437469482422,24.541269302368164,24.421722412109375
24.806406021118164,24.541366577148438,24.421571731567383
24.8072509765625,24.541461944580078,24.421361923217773
24.808256149291992,24.54155731201172,24.42115592956543
24.809247970581055,24.541669845581055,24.42094612121582
24.810237884521484,24.54178810119629,24.420793533325195
24.812589645385742,24.541908264160156,24.42067527770996
24.814306259155273,24.54203224182129,24.42057228088379
24.81542205810547,24.54213523864746,24.42047119140625
24.816802978515625,24.54241371154785,24.420339584350586
24.818721771240234,24.542327880859375,24.42018699645996
24.81954002380371,24.542409896850586,24.420021057128906
24.82077407836914,24.54241943359375,24.41981315612793
24.821998596191406,24.542526245117188,24.419607162475586
24.82313346862793,24.542280197143555,24.41948699951172
24.824066162109375,24.542083740234375,24.41931915283203
24.824953079223633,24.5421085357666,24.419164657592773
24.82577896118164,24.54189682006836,24.419017791748047
24.826623916625977,24.542261123657227,24.41887092590332
24.82735252380371,24.542526245117188,24.41871452331543
24.828231811523438,24.542720794677734,24.418581008911133
24.829242706298828,24.54286766052246,24.41845703125
24.83023452758789,24.542978286743164,24.4183292388916
24.83121109008789,24.543075561523438,24.418182373046875
24.832721710205078,24.543291091918945,24.417997360229492
24.83363151550293,24.54336929321289,24.417842864990234
24.834447860717773,24.54345703125,24.41769027709961
24.835344314575195,24.543535232543945,24.417505264282227
24.836090087890625,24.543609619140625,24.41732406616211
24.83719253540039,24.543691635131836,24.417098999023438
24.837961196899414,24.543806076049805,24.41693115234375
24.83881950378418,24.543903350830078,24.416772842407227
24.83976173400879,24.54398536682129,24.416595458984375
24.840986251831055,24.544069290161133,24.41645050048828
24.84282112121582,24.544145584106445,24.416296005249023
24.843656539916992,24.544227600097656,24.416139602661133
24.844762802124023,24.54430389404297,24.415998458862305
24.84575080871582,24.544445037841797,24.415842056274414
24.846576690673828,24.54454803466797,24.415687561035156
24.847702026367188,24.544618606567383,24.415536880493164
24.848575592041016,24.544734954833984,24.41535186767578
24.84929084777832,24.544843673706055,24.41518211364746
24.850160598754883,24.54494857788086,24.415021896362305
24.850955963134766,24.54505157470703,24.41487693786621
24.851818084716797,24.545166015625,24.414710998535156
24.852619171142578,24.54534339904785,24.414501190185547
24.85350227355957,24.545528411865234,24.414318084716797
24.854333877563477,24.545711517333984,24.414161682128906
24.85517692565918,24.545917510986328,24.413997650146484
24.85578727722168,24.546127319335938,24.413843154907227
24.85744857788086,24.546382904052734,24.413679122924805
24.858978271484375,24.546735763549805,24.41349983215332
24.86052894592285,24.54710578918457,24.41331672668457
24.861406326293945,24.54751205444336,24.41310691833496
24.862255096435547,24.548025131225586,24.41288185119629
24.86308479309082,24.548500061035156,24.412572860717773
24.86397361755371,24.54898452758789,24.412267684936523
24.86479377746582,24.549495697021484,24.411901473999023
24.865602493286133,24.550058364868164,24.411386489868164
24.8663272857666,24.550678253173828,24.41050148010254
24.868207931518555,24.55140495300293,24.409610748291016
24.869848251342773,24.55210304260254,24.40891456604004
24.870656967163086,24.552833557128906,24.40831184387207
24.871496200561523,24.554616928100586,24.407684326171875
24.872583389282227,24.55398178100586,24.407026290893555
24.873443603515625,24.554777145385742,24.406049728393555
24.874359130859375,24.555736541748047,24.404987335205078
24.875350952148438,24.556665420532227,24.40409278869629
24.87618064880371,24.55759620666504,24.4031925201416
24.87725830078125,24.558536529541016,24.40225601196289
24.87798309326172,24.559459686279297,24.401153564453125
24.87874412536621,24.560686111450195,24.399869918823242
24.879493713378906,24.56174087524414,24.398517608642578
24.880319595336914,24.56285858154297,24.396879196166992
24.88118553161621,24.56415557861328,24.395544052124023
24.88207244873047,24.565507888793945,24.394311904907227
24.88311767578125,24.56698226928711,24.39299774169922
24.883983612060547,24.568363189697266,24.39167594909668
24.884838104248047,24.569835662841797,24.39030647277832
24.885814666748047,24.571062088012695,24.388952255249023
24.886659622192383,24.57390785217285,24.38741683959961
24.88775062561035,24.57683753967285,24.385976791381836
24.88993263244629,24.57834243774414,24.38446807861328
24.89179229736328,24.57975959777832,24.382831573486328
24.893686294555664,24.58108901977539,24.381149291992188
24.89461326599121,24.58112907409668,24.379352569580078
24.895526885986328,24.583559036254883,24.377363204956055
24.89638328552246,24.585023880004883,24.375219345092773
24.8972110748291,24.586137771606445,24.37282371520996
24.898298263549805,24.58721160888672,24.37039566040039
24.89905548095703,24.588390350341797,24.367938995361328
24.899898529052734,24.58963966369629,24.365671157836914
24.900705337524414,24.590959548950195,24.36353874206543
24.90152931213379,24.592496871948242,24.36114501953125
24.902345657348633,24.594112396240234,24.358978271484375
24.90419578552246,24.595727920532227,24.356754302978516
24.905441284179688,24.59738540649414,24.3546085357666
24.906267166137695,24.599191665649414,24.35233497619629
24.90796661376953,24.600671768188477,24.350122451782227
24.909013748168945,24.602394104003906,24.347808837890625
24.909963607788086,24.604278564453125,24.345502853393555
24.91083526611328,24.60582733154297,24.343158721923828
24.91164779663086,24.607511520385742,24.340709686279297
24.912729263305664,24.609193801879883,24.33779525756836
24.913625717163086,24.610897064208984,24.334789276123047
24.914518356323242,24.61298942565918,24.331947326660156
24.91542625427246,24.614789962768555,24.32912826538086
24.91646957397461,24.61661148071289,24.326013565063477
24.916629791259766,24.61852264404297,24.323427200317383
24.916027069091797,24.620363235473633,24.320751190185547
24.91423797607422,24.622785568237305,24.318038940429688
24.913021087646484,24.625043869018555,24.315319061279297
24.911508560180664,24.627573013305664,24.312782287597656
24.909894943237305,24.62985610961914,24.31021499633789
24.90318489074707,24.63311767578125,24.30764389038086
24.893871307373047,24.635595321655273,24.304956436157227
24.88105010986328,24.63788604736328,24.302438735961914
24.86480712890625,24.640100479125977,24.299816131591797
24.84995460510254,24.642412185668945,24.295814514160156
24.816070556640625,24.644861221313477,24.292142868041992
24.796865463256836,24.647184371948242,24.287250518798828
24.772274017333984,24.6495361328125,24.281522750854492
24.73468017578125,24.651865005493164,24.278461456298828
24.696985244750977,24.65414810180664,24.27564239501953
24.64794158935547,24.656518936157227,24.272907257080078
24.602941513061523,24.658954620361328,24.26979637145996
24.55898666381836,24.661760330200195,24.266429901123047
24.503700256347656,24.664560317993164,24.26305389404297
24.435829162597656,24.667560577392578,24.25991439819336
24.370065689086914,24.67045783996582,24.257076263427734
24.22858428955078,24.674123764038086,24.2535400390625
24.14312744140625,24.677494049072266,24.250654220581055
24.0635929107666,24.680490493774414,24.245914459228516
23.9677734375,24.683935165405273,24.242589950561523
23.86536407470703,24.686853408813477,24.23984718322754
23.76496124267578,24.68968963623047,24.23631477355957
23.64285659790039,24.692617416381836,24.232418060302734
23.520076751708984,24.695556640625,24.228248596191406
23.392961502075195,24.698486328125,24.224905014038086
23.27968978881836,24.70142364501953,24.215341567993164
23.13175392150879,24.704362869262695,24.212324142456055
22.97864532470703,24.707355499267578,24.209381103515625
22.785356521606445,24.710737228393555,24.20647430419922
22.632043838500977,24.71408462524414,24.203556060791016
22.17996597290039,24.71832275390625,24.200159072875977
21.739521026611328,24.722381591796875,24.196725845336914
21.516977310180664,24.725440979003906,24.19351577758789
21.343212127685547,24.727514266967773,24.18992805480957
21.169843673706055,24.729345321655273,24.130117416381836
20.972213745117188,24.73064422607422,24.074228286743164
20.745258331298828,24.73185157775879,24.033416748046875
20.5020694732666,24.73306655883789,24.003402709960938
20.276138305664062,24.733871459960938,23.984115600585938
20.033708572387695,24.734535217285156,23.98467254638672
19.81800651550293,24.735107421875,23.989620208740234
19.582372665405273,24.735639572143555,23.998830795288086
19.320709228515625,24.736122131347656,24.011144638061523
19.055145263671875,24.736591339111328,24.02608299255371
18.747661590576172,24.73703956604004,24.044776916503906
18.50168228149414,24.73744773864746,24.040651321411133
18.236061096191406,24.73794174194336,24.04018783569336
17.973804473876953,24.738344192504883,24.04319190979004
17.423959732055664,24.738704681396484,24.047521591186523
17.140623092651367,24.73903465270996,24.04766082763672
16.886510848999023,24.7393741607666,24.048404693603516
16.567447662353516,24.73973274230957,24.04840850830078
16.295202255249023,24.740108489990234,24.04839515686035
15.721890449523926,24.740535736083984,24.048377990722656
15.415026664733887,24.74092674255371,24.04831886291504
14.942689895629883,24.741308212280273,24.04827880859375
14.616385459899902,24.74169921875,24.04845428466797
14.315648078918457,24.742116928100586,24.048524856567383
13.972856521606445,24.74257469177246,24.048805236816406
13.559785842895508,24.74309730529785,24.048690795898438
12.910659790039062,24.743656158447266,24.048791885375977
12.594937324523926,24.744211196899414,24.04874038696289
12.312403678894043,24.7447509765625,24.048995971679688
11.970062255859375,24.745563507080078,24.049007415771484
11.684497833251953,24.746150970458984,24.04927635192871
11.308935165405273,24.74675941467285,24.049184799194336
10.952332496643066,24.747310638427734,24.04923439025879
10.655832290649414,24.74793815612793,24.04920196533203
10.323748588562012,24.74852180480957,24.049137115478516
10.006735801696777,24.749155044555664,24.04900550842285
9.715119361877441,24.749826431274414,24.049129486083984
9.257716178894043,24.750463485717773,24.049285888671875
8.950135231018066,24.75118064880371,24.04950714111328
8.589558601379395,24.751916885375977,24.049650192260742
8.22622013092041,24.75261688232422,24.049768447875977
7.513954162597656,24.75334358215332,24.04982566833496
7.148377418518066,24.754117965698242,24.049945831298828
6.756956100463867,24.75501251220703,24.05004119873047
6.455713748931885,24.75615882873535,24.04996681213379
6.104589939117432,24.756969451904297,24.04987907409668
5.767831802368164,24.757780075073242,24.04969596862793
5.476663589477539,24.75868034362793,24.049556732177734
5.174921989440918,24.75952911376953,24.049386978149414
4.793826103210449,24.76043701171875,24.049440383911133
4.461888790130615,24.761316299438477,24.049468994140625
4.105432510375977,24.762226104736328,24.049562454223633
3.785975456237793,24.763261795043945,24.049896240234375
3.4401283264160156,24.764156341552734,24.04987335205078
3.0913782119750977,24.765140533447266,24.04988670349121
2.7489144802093506,24.766151428222656,24.049877166748047
2.3742425441741943,24.767362594604492,24.049848556518555
2.086291790008545,24.768468856811523,24.049848556518555
1.6930582523345947,24.76982879638672,24.049596786499023
1.4000170230865479,24.77446937561035,24.049579620361328
1.0893739461898804,24.77659034729004,24.049570083618164
0.7348532676696777,24.77889633178711,24.04956817626953
0.4101139307022095,24.781084060668945,24.049562454223633
0.0943881943821907,24.783533096313477,24.04955291748047
-0.2657311260700226,24.786184310913086,24.049543380737305
-1.0158056020736694,24.78858184814453,24.049528121948242
-1.8104310035705566,24.790756225585938,24.049518585205078
-2.8271899223327637,24.793041229248047,24.04950714111328
-3.141685962677002,24.79535675048828,24.04950714111328
-3.955104351043701,24.79768180847168,24.04949951171875
-4.385627269744873,24.80006217956543,24.04952049255371
-4.7562103271484375,24.80336570739746,24.04936981201172
-5.1571044921875,24.806495666503906,24.049266815185547
-5.842700004577637,24.809303283691406,24.04924964904785
-6.51093864440918,24.812137603759766,24.049232482910156
-7.081567764282227,24.816131591796875,24.049211502075195
-7.542201519012451,24.818851470947266,24.049062728881836
-8.008731842041016,24.82146644592285,24.048734664916992
-8.31069278717041,24.824621200561523,24.048742294311523
-8.605123519897461,24.827604293823242,24.04879379272461
-8.879274368286133,24.830373764038086,24.048559188842773
-9.18480110168457,24.833011627197266,24.048480987548828
-9.509246826171875,24.835792541503906,24.0485782623291
-9.830521583557129,24.838651657104492,24.04882049560547
-10.211877822875977,24.841644287109375,24.04903793334961
-11.009011268615723,24.844600677490234,24.049028396606445
-11.450583457946777,24.847414016723633,24.049001693725586
-12.139543533325195,24.850543975830078,24.048873901367188
-13.236943244934082,24.85378074645996,24.048707962036133
-14.062484741210938,24.857067108154297,24.04874038696289
-14.912943840026855,24.861095428466797,24.048795700073242
-15.226530075073242,24.86435317993164,24.048757553100586
-15.503982543945312,24.868337631225586,24.048742294311523
-15.901045799255371,24.87316131591797,24.048757553100586
-16.21358299255371,24.87649917602539,24.04865264892578
-16.573957443237305,24.879642486572266,24.04865837097168
-16.88288688659668,24.882986068725586,24.0487060546875
-17.289350509643555,24.8862247467041,24.048614501953125
-17.99814796447754,24.889245986938477,24.04880714416504
-18.374675750732422,24.892398834228516,24.048847198486328
-18.7062931060791,24.895475387573242,24.048845291137695
-18.984764099121094,24.898883819580078,24.048864364624023
-19.294790267944336,24.90235710144043,24.048095703125
-19.611209869384766,24.90586280822754,24.047758102416992
-19.93178939819336,24.909286499023438,24.048736572265625
-20.240968704223633,24.912736892700195,24.04932403564453
-20.527568817138672,24.91611671447754,24.04937744140625
-20.851558685302734,24.920063018798828,24.04949951171875
-21.167200088500977,24.92363166809082,24.049678802490234
-21.470888137817383,24.927413940429688,24.04956817626953
-21.798269271850586,24.931257247924805,24.049396514892578
-22.11776351928711,24.935510635375977,24.049264907836914
-22.436567306518555,24.938764572143555,24.049169540405273
-22.834354400634766,24.942157745361328,24.049028396606445
-23.162355422973633,24.945863723754883,24.049001693725586
-23.537738800048828,24.949350357055664,24.04911231994629
-23.922475814819336,24.953067779541016,24.04914665222168
-24.21111488342285,24.956546783447266,24.049135208129883
-24.489810943603516,24.960988998413086,24.04912567138672
-24.793277740478516,24.964923858642578,24.049089431762695
-25.08183479309082,24.968767166137695,24.049039840698242
-25.385589599609375,24.972829818725586,24.048812866210938
-25.667551040649414,24.976449966430664,24.048673629760742
-25.990360260009766,24.980504989624023,24.04865264892578
-26.345703125,24.984582901000977,24.048828125
-26.659542083740234,24.994388580322266,24.04875373840332
-26.973670959472656,25.0007266998291,24.04875373840332
-27.27520751953125,25.003726959228516,24.049110412597656
-27.56216812133789,25.003908157348633,24.049184799194336
-27.862279891967773,25.00313949584961,24.049224853515625
-28.180753707885742,25.00115203857422,24.04923439025879
-28.77702522277832,24.99858283996582,24.049406051635742
-29.06020736694336,24.9951171875,24.049402236938477
-29.409147262573242,24.989587783813477,24.049406051635742
-29.72112274169922,24.98027801513672,24.049346923828125
-30.060638427734375,24.97317123413086,24.049102783203125
-30.349300384521484,24.964017868041992,24.049102783203125
-30.6514835357666,24.956562042236328,24.049097061157227
-30.9554500579834,24.94917869567871,24.04897117614746
-31.259090423583984,24.940921783447266,24.04875946044922
-31.566347122192383,24.93187141418457,24.048803329467773
-31.87473487854004,24.92083740234375,24.04884910583496
-32.17124557495117,24.786762237548828,24.04883575439453
-32.462158203125,24.65165138244629,24.049022674560547
-32.80300521850586,24.533658981323242,24.048954010009766
-33.190120697021484,24.387271881103516,24.049091339111328
-33.46562194824219,24.25753402709961,24.049211502075195
-33.83148956298828,24.127817153930664,24.049108505249023
-34.17543029785156,24.014293670654297,24.049089431762695
-34.49415588378906,23.900768280029297,24.049196243286133
-34.87913513183594,23.788265228271484,24.049285888671875
-35.25394058227539,23.66525650024414,24.049274444580078
-35.71198272705078,23.561750411987305,24.049203872680664
-36.12369918823242,23.429523468017578,24.04918670654297
-36.79424285888672,23.31709861755371,24.0491943359375
-37.07772445678711,23.193735122680664,24.049163818359375
-37.358734130859375,23.058162689208984,24.04920196533203
-37.66566467285156,22.937807083129883,24.04909324645996
-37.97950744628906,22.86184310913086,24.049413681030273
-38.62370681762695,22.78931427001953,24.049293518066406
-39.19724655151367,22.715986251831055,24.049407958984375
-39.55527877807617,22.59401512145996,24.04948616027832
-39.846866607666016,22.52698516845703,24.049556732177734
-40.46090316772461,22.45640754699707,24.049312591552734
-40.76024627685547,22.37458038330078,24.049245834350586
-41.04499053955078,22.31920623779297,24.049306869506836
-41.37321090698242,22.256996154785156,24.04945182800293
-41.66434860229492,22.214279174804688,24.049707412719727
-41.98715591430664,22.17308235168457,24.04970932006836
-42.2550048828125,22.134349822998047,24.04964828491211
-42.52469253540039,22.09801483154297,24.049808502197266
-42.81787109375,22.061458587646484,24.049686431884766
-43.104698181152344,22.024301528930664,24.04965591430664
-43.387535095214844,21.99196434020996,24.049657821655273
-43.73701477050781,21.958721160888672,24.04982566833496
-44.01417922973633,21.92445945739746,24.049728393554688
-44.305442810058594,21.88958740234375,24.049726486206055
-44.61463165283203,21.859256744384766,24.04959487915039
-44.87944793701172,21.828659057617188,24.049617767333984
-45.16488265991211,21.79594612121582,24.0495548248291
-45.55974578857422,21.763357162475586,24.04957389831543
-45.85956573486328,21.731857299804688,24.049428939819336
-46.14182662963867,21.70480728149414,24.049564361572266
-46.491790771484375,21.675668716430664,24.049789428710938
-46.76581954956055,21.65203857421875,24.049728393554688
-47.02170181274414,21.63127326965332,24.049774169921875
-47.29116439819336,21.61028480529785,24.04970932006836
-47.54592514038086,21.588502883911133,24.049509048461914
-47.86532974243164,21.570594787597656,24.049346923828125
-48.14993667602539,21.553386688232422,24.04973793029785
-48.41523742675781,21.539806365966797,24.049137115478516
-49.05369186401367,21.525672912597656,24.049001693725586
-49.75149917602539,21.512737274169922,24.050067901611328
-50.30528259277344,21.49944305419922,24.050039291381836
-50.58205032348633,21.485576629638672,24.05008888244629
-50.88930892944336,21.473209381103516,24.050172805786133
-51.29548263549805,21.463592529296875,24.05010414123535
-51.83354187011719,21.456411361694336,24.049964904785156
-52.03833770751953,21.449909210205078,24.049787521362305
-52.29755401611328,21.445096969604492,24.04928207397461
-52.52405548095703,21.442522048950195,24.04911994934082
-52.749412536621094,21.442298889160156,24.049049377441406
-53.02798080444336,21.44384765625,24.04903793334961
-53.31626892089844,21.44765853881836,24.04903793334961
-53.78517532348633,21.453388214111328,24.048831939697266
-54.09872055053711,21.46137809753418,24.048654556274414
-54.29967498779297,21.471277236938477,24.048608779907227
-54.76609420776367,21.48025894165039,24.04859161376953
-54.97637176513672,21.489652633666992,24.048540115356445
-55.17918014526367,21.500988006591797,24.048608779907227
-55.39651107788086,21.513900756835938,24.048603057861328
-55.63318634033203,21.527416229248047,24.048595428466797
-55.83584976196289,21.54253387451172,24.04867935180664
-56.03459930419922,21.560697555541992,24.048404693603516
-56.24599838256836,21.579614639282227,24.04843521118164
-56.43583679199219,21.600677490234375,24.048500061035156
-56.59703063964844,21.62370491027832,24.04861068725586
-56.76456069946289,21.6476993560791,24.04863166809082
-56.96223831176758,21.675945281982422,24.048828125
-57.16161346435547,21.7058048248291,24.048908233642578
-57.3428955078125,21.74043083190918,24.04888343811035
-57.52906799316406,21.77762222290039,24.04874610900879
-57.697914123535156,21.812570571899414,24.048795700073242
-57.851165771484375,21.847728729248047,24.04883575439453
-58.02720642089844,21.89038848876953,24.048763275146484
-58.19001388549805,21.92498016357422,24.048852920532227
-58.35601806640625,21.959692001342773,24.04888343811035
-58.51877975463867,21.99761390686035,24.04903221130371
-58.678714752197266,22.037553787231445,24.04903793334961
-58.85895919799805,22.076995849609375,24.048934936523438
-59.03772735595703,22.120981216430664,24.049022674560547
-59.20400619506836,22.164180755615234,24.049118041992188
-59.36109161376953,22.209362030029297,24.04928207397461
-59.500999450683594,22.264902114868164,24.04949188232422
-59.66169357299805,22.32207489013672,24.04937171936035
-59.855751037597656,22.381322860717773,24.049318313598633
-60.2663688659668,22.438304901123047,24.049007415771484
-60.45348358154297,22.501245498657227,24.048866271972656
-60.65086364746094,22.581064224243164,24.04865837097168
-60.8130989074707,22.66029167175293,24.048526763916016
-60.9680061340332,22.737838745117188,24.04833221435547
-61.16475296020508,22.81663703918457,24.048255920410156
-61.32365036010742,22.92656898498535,24.048065185546875
-61.460384368896484,23.14574432373047,24.047868728637695
-61.61066436767578,23.218017578125,24.047521591186523
-61.74106979370117,23.29450225830078,24.048158645629883
-61.88938903808594,23.37278175354004,24.048269271850586
-62.03948974609375,23.456167221069336,24.048444747924805
-62.16855239868164,23.54548454284668,24.04842185974121
-62.29568862915039,23.634382247924805,24.04829978942871
-62.42257308959961,23.747631072998047,24.04827880859375
-62.54351806640625,23.884777069091797,24.048263549804688
-62.67200469970703,24.012409210205078,24.04824447631836
-62.81941604614258,24.135244369506836,24.048263549804688
-62.9538459777832,24.258424758911133,24.048269271850586
-63.101898193359375,24.40184783935547,24.04833221435547
-63.38928985595703,24.53644561767578,24.048358917236328
-63.53076934814453,24.672170639038086,24.048437118530273
